  -3.86666666666667       1.577388785977016E-003
  -3.60000000000000       4.710113486992777E-003
  -3.33333333333333       7.881445670267787E-003
  -3.06666666666667       1.115173377852304E-002
  -2.80000000000000       1.422316788479667E-002
  -2.53333333333333       1.746563449976080E-002
  -2.26666666666667       2.083549979501794E-002
  -2.00000000000000       2.458080983261167E-002
  -1.73333333333333       2.832205023873434E-002
  -1.46666666666667       3.220083888461210E-002
  -1.20000000000000       3.648823458166378E-002
 -0.933333333333333       4.139435579448780E-002
 -0.666666666666667       4.700275786828575E-002
 -0.400000000000000       5.376305687036118E-002
 -0.133333333333333       6.478280636349475E-002
  0.133333333333333       4.593579601450305E-002
  0.400000000000000       4.205090678307882E-002
  0.666666666666667       3.869548363147018E-002
  0.933333333333333       3.561370311411956E-002
   1.20000000000000       3.261283093678839E-002
   1.46666666666667       2.992594629735352E-002
   1.73333333333333       2.712268880825646E-002
   2.00000000000000       2.431534261201777E-002
   2.26666666666667       2.166549310780243E-002
   2.53333333333333       1.885497346440040E-002
   2.80000000000000       1.592062847905991E-002
   3.06666666666667       1.277972022232552E-002
   3.33333333333333       9.520209495723644E-003
   3.60000000000000       6.041905015238720E-003
   3.86666666666667       2.208511859196906E-003
   4.00000000000000       0.000000000000000E+000
