3.6   0.05567  0.3e-2    0.16867  0.2e-2      203.1    5      126.9  0.8   0.40461   0.8e-2
4.0   0.10568  0.7e-2    0.15908  0.2e-2      190.5    3      124.1  1     0.36387   0.8e-2
4.25  0.14567  0.6e-2    0.16580  0.1e-2      202.2    2.5    127.9  1     0.34995   0.5e-2
4.5   0.18097  0.6e-2    0.16459  0.1e-2      198.3    2.2    128.5  0.6   0.34545   0.4e-2   
5.0   0.23542  0.01      0.16318  0.1e-2      196.3    1.6    130.1  0.5   0.31222   0.007    
5.5   0.25497  0.016     0.16311  0.13e-2     196.0    2.7    130.5  0.1   0.30784   0.012 
6.0   0.25905  0.025     0.16644  0.2e-2      201.9    3      133.0  1.3   0.29269   0.01      
6.5   0.29247  0.05      0.16542  0.2e-1      201.5    5      133.2  1.6   0.27451   0.02
#beta im       dim       n         dn         PE       dPE    KE     dKE
