  -4.39833333333333       3.561401648739218E-004
  -4.09500000000000       2.034830370539849E-003
  -3.79166666666667       7.382500433511218E-003
  -3.48833333333333       1.189509387921091E-002
  -3.18500000000000       1.369812692514027E-002
  -2.88166666666667       1.713933049495817E-002
  -2.57833333333333       2.256148253786843E-002
  -2.27500000000000       2.377490781735461E-002
  -1.97166666666667       2.219111408779023E-002
  -1.66833333333333       2.364246104073570E-002
  -1.36500000000000       2.693711327294959E-002
  -1.06166666666667       3.007135705501269E-002
 -0.758333333333333       3.481042768389865E-002
 -0.455000000000000       3.714405204372825E-002
 -0.151666666666667       4.052122833012691E-002
  0.151666666666667       4.426128775134414E-002
  0.455000000000000       4.314795536516454E-002
  0.758333333333333       3.717764316923225E-002
   1.06166666666667       3.249276374834168E-002
   1.36500000000000       3.021642370198669E-002
   1.66833333333333       2.870513236485452E-002
   1.97166666666667       2.344611070491673E-002
   2.27500000000000       2.121016661611996E-002
   2.57833333333333       2.106262548476260E-002
   2.88166666666667       1.964790090069074E-002
   3.18500000000000       1.562964757267517E-002
   3.48833333333333       1.186082227050148E-002
   3.79166666666667       9.484946089826158E-003
   4.09500000000000       6.934185725357438E-003
   4.39833333333333       4.139936097566892E-003
   4.55000000000000       0.000000000000000E+000
