  -4.83333333333333       5.901554574114576E-003
  -4.50000000000000       1.619028475211869E-002
  -4.16666666666667       2.689189312402782E-002
  -3.83333333333333       3.727696183018404E-002
  -3.50000000000000       4.783047089776653E-002
  -3.16666666666667       5.874588952438521E-002
  -2.83333333333333       6.871796970266883E-002
  -2.50000000000000       7.908303118270425E-002
  -2.16666666666667       9.121675747931883E-002
  -1.83333333333333       0.102380849065326     
  -1.50000000000000       0.113225156035302     
  -1.16666666666667       0.124575751633581     
 -0.833333333333333       0.135838108348558     
 -0.500000000000000       0.149209959993192     
 -0.166666666666667       0.163921645100417     
  0.166666666666667       0.156328543494909     
  0.500000000000000       0.145116705591701     
  0.833333333333333       0.133174301223943     
   1.16666666666667       0.122198439386624     
   1.50000000000000       0.111077287517538     
   1.83333333333333       9.969365962681206E-002
   2.16666666666667       8.934205323266897E-002
   2.50000000000000       7.938097533130614E-002
   2.83333333333333       6.844307120791029E-002
   3.16666666666667       5.794051097166399E-002
   3.50000000000000       4.782805203770810E-002
   3.83333333333333       3.746297641229222E-002
   4.16666666666667       2.741425939175937E-002
   4.50000000000000       1.663973441266167E-002
   4.83333333333333       5.642821420144248E-003
   5.00000000000000       0.000000000000000E+000
